doc_id,split,token_count,p_span_count,i_span_count,o_span_count,total_span_count,has_overlap,overlap_token_count
21892106,train,346,3,9,9,21,False,0
21900715,train,344,4,9,12,25,True,5
21902704,train,280,1,6,4,11,False,0
21908036,train,474,2,14,4,20,True,2
21909698,train,244,2,6,8,16,True,5
21914906,train,163,3,6,4,13,True,1
21915543,train,391,2,6,7,15,False,0
21915740,train,148,6,4,4,14,False,0
21918912,train,175,3,3,5,11,False,0
2192405,train,572,1,39,7,47,False,0
2192505,train,16,1,1,1,3,True,5
21929716,train,397,1,4,7,12,True,1
21930490,train,318,3,10,4,17,True,8
21931984,train,268,2,4,10,16,True,35
21935685,train,209,5,6,6,17,True,3
21938889,train,226,4,12,7,23,False,0
21946197,train,478,3,14,15,32,True,12
21949005,train,242,5,5,5,15,True,2
2195054,train,145,5,2,6,13,False,0
21950736,train,316,2,5,14,21,True,31
2195532,train,224,2,7,13,22,True,4
2196621,train,168,4,6,6,16,False,0
21967909,train,187,3,2,7,12,False,0
21975231,train,243,5,5,2,12,True,6
21975559,train,387,7,21,10,38,True,3
21978765,train,342,7,10,7,24,True,10
219802,train,135,5,8,5,18,True,2
21983766,train,261,6,5,8,19,True,7
21987240,train,314,4,10,6,20,True,11
21989146,train,340,8,8,7,23,True,4
21990307,train,336,4,5,13,22,True,6
2199180,train,283,1,4,8,13,False,0
21996146,train,463,4,6,16,26,True,9
21996342,train,302,2,4,9,15,False,0
21997224,train,339,3,17,6,26,True,2
21998264,train,335,1,7,10,18,False,0
22001361,train,299,5,2,12,19,False,0
22001391,train,273,4,1,3,8,False,0
22006202,train,406,4,12,10,26,True,12
22006695,train,172,2,8,6,16,False,0
22007005,train,304,5,7,7,19,False,0
22008443,train,355,3,1,10,14,True,3
22011217,train,312,6,8,10,24,True,4
22014222,train,123,5,1,1,7,False,0
22015462,train,240,2,3,6,11,True,8
22020134,train,177,2,4,6,12,False,0
22026323,train,185,2,5,4,11,False,0
22035883,train,250,1,5,6,12,False,0
22038501,train,254,4,7,1,12,True,9
22038637,train,213,5,6,6,17,True,8
22039290,train,229,4,6,14,24,True,16
22040533,train,306,4,7,9,20,False,0
22045148,train,291,6,3,6,15,True,4
22045826,train,132,3,3,2,8,True,3
2204661,train,310,5,14,8,27,True,9
22048089,train,343,7,4,11,22,True,14
22050040,train,341,4,10,12,26,True,12
22050796,train,252,8,16,2,26,False,0
2205798,train,364,2,4,4,10,True,36
22066521,train,302,5,5,4,14,False,0
22066973,train,319,3,10,6,19,False,0
22067237,train,367,2,4,11,17,False,0
22079053,train,254,4,4,4,12,False,0
22079088,train,317,5,15,6,26,True,4
22079469,train,233,1,9,8,18,True,6
22080631,train,435,5,6,8,19,True,5
22080777,train,296,5,10,8,23,True,17
22082303,train,306,5,3,6,14,False,0
22082673,train,350,2,18,0,20,True,2
2208619,train,219,2,2,6,10,True,34
22092038,train,332,6,11,9,26,True,8
22092536,train,327,3,11,6,20,True,7
22092941,train,224,4,6,3,13,True,12
22101219,train,304,4,2,0,6,False,0
22112544,train,321,4,7,1,12,True,3
22115710,train,434,2,6,17,25,False,0
22118062,train,230,4,5,4,13,False,0
22124576,train,341,4,2,16,22,False,0
22129897,train,234,7,3,4,14,True,14
22131601,train,302,3,13,10,26,True,3
22133572,train,335,3,3,5,11,True,5
22133872,train,149,3,4,3,10,False,0
22134468,train,326,4,2,9,15,False,0
22136317,train,295,3,12,10,25,True,5
22146934,train,144,4,3,7,14,False,0
22147942,train,337,6,8,3,17,True,2
22151475,train,327,4,5,3,12,False,0
22151477,train,492,5,12,17,34,True,2
22153696,train,304,4,9,17,30,True,2
22156577,train,302,2,13,0,15,True,19
22156967,train,266,5,2,3,10,False,0
22160347,train,111,4,4,2,10,True,7
22182296,train,290,3,8,4,15,True,19
22185349,train,456,2,9,11,22,True,4
2218657,train,251,2,17,7,26,False,0
22198983,train,372,6,12,8,26,True,14
22214113,train,177,2,9,1,12,False,0
22215436,train,150,3,4,6,13,False,0
22219012,train,351,1,6,10,17,True,1
22221670,train,367,6,8,11,25,False,0
22236501,train,300,2,13,11,26,True,3
22238957,train,113,3,2,5,10,True,3
22240882,train,357,6,3,6,15,True,4
22244705,train,255,5,4,2,11,True,10
2224810,train,4,1,1,0,2,True,4
2225700,train,244,5,7,7,19,True,23
22265360,train,379,6,8,3,17,True,6
22273828,train,253,4,10,0,14,True,2
22275153,train,224,6,5,4,15,False,0
22277317,train,297,4,5,5,14,False,0
22277402,train,14,1,1,0,2,False,0
22278094,train,274,7,6,14,27,True,2
2228570,train,170,3,3,6,12,True,13
22294238,train,140,3,3,3,9,False,0
22306962,train,205,2,5,10,17,True,1
22311204,train,355,4,4,16,24,True,5
2231203,train,10,1,1,0,2,False,0
22320409,train,276,3,6,8,17,False,0
22324448,train,351,5,8,10,23,True,2
22325844,train,272,7,2,6,15,True,5
2232625,train,230,1,5,2,8,False,0
22330261,train,264,2,9,7,18,False,0
22332211,train,303,7,13,6,26,False,0
22342106,train,289,6,9,4,19,True,2
22344198,train,334,5,5,5,15,False,0
22348801,train,246,3,8,3,14,True,1
22349989,train,297,2,12,6,20,False,0
22369958,train,227,3,6,11,20,True,7
22370992,train,319,3,14,7,24,True,15
22374696,train,214,7,5,3,15,True,1
22377512,train,354,7,19,4,30,True,5
22382875,train,380,5,6,10,21,True,1
22385102,train,179,4,2,3,9,True,1
22392415,train,233,5,8,4,17,False,0
22395144,train,286,3,10,6,19,True,12
22401811,train,226,2,5,11,18,False,0
22402015,train,331,6,7,6,19,True,2
2240543,train,195,2,9,7,18,True,5
22412171,train,334,2,8,5,15,True,3
22414202,train,283,4,6,8,18,True,15
22414705,train,241,4,2,11,17,False,0
22419350,train,337,3,10,10,23,True,5
22421496,train,411,4,16,9,29,False,0
22434360,train,401,4,19,8,31,True,7
22438600,train,182,5,4,10,19,False,0
22446996,train,343,5,2,6,13,True,12
2245435,train,339,3,18,13,34,True,11
22456820,train,156,1,7,7,15,False,0
22459310,train,337,3,2,10,15,True,6
22465608,train,328,1,8,8,17,True,2
22465904,train,200,2,8,6,16,True,9
22471381,train,171,5,1,5,11,True,4
22475864,train,355,1,2,10,13,False,0
22476876,train,425,3,4,11,18,True,13
2248073,train,156,5,8,5,18,True,12
22480794,train,343,6,15,5,26,False,0
22485232,train,293,4,9,3,16,False,0
22488107,train,285,4,5,10,19,False,0
22490110,train,397,4,3,5,12,False,0
22492697,train,269,4,6,7,17,True,5
22495940,train,290,3,13,8,24,True,9
22496207,train,287,4,5,4,13,True,12
22499291,train,431,4,6,15,25,True,9
22502844,train,214,4,5,4,13,False,0
22510874,train,299,3,13,15,31,True,12
22511135,train,417,3,14,14,31,True,1
22512510,train,433,6,5,4,15,True,1
22513516,train,315,3,4,8,15,False,0
22525955,train,211,4,3,4,11,True,17
22526891,train,333,1,10,14,25,True,33
22527308,train,259,5,12,9,26,False,0
22531825,train,250,2,6,7,15,True,71
22537359,train,355,4,11,9,24,True,11
22548691,train,575,9,9,12,30,False,0
22550938,train,317,5,5,7,17,True,8
22565161,train,364,2,7,4,13,False,0
22565413,train,295,4,5,5,14,False,0
22572567,train,179,6,11,4,21,True,1
22574591,train,407,4,6,11,21,True,15
22578685,train,307,5,5,7,17,True,16
22582764,train,208,6,9,3,18,True,3
22583459,train,315,3,8,4,15,True,8
22583635,train,283,5,16,5,26,True,19
22585469,train,338,4,7,7,18,True,1
22585532,train,451,3,4,15,22,True,20
22586827,train,292,4,6,8,18,True,17
22587862,train,31,1,1,1,3,False,0
22588377,train,150,3,4,3,10,True,1
22588803,train,330,5,3,13,21,True,1
22595172,train,287,4,14,8,26,True,12
22608375,train,361,2,5,7,14,True,15
22610128,train,308,5,4,6,15,False,0
22616853,train,321,3,7,5,15,True,1
22617130,train,329,4,11,6,21,True,75
22617366,train,251,4,8,1,13,False,0
22628369,train,197,1,1,5,7,True,20
22631032,train,442,4,3,14,21,True,33
22634446,train,363,8,5,6,19,True,4
22638779,train,312,4,4,6,14,True,3
22640463,train,275,2,9,4,15,False,0
22648717,train,334,3,6,10,19,True,2
22659656,train,259,6,8,12,26,True,8
22669453,train,304,5,8,5,18,True,2
22670827,train,225,2,3,6,11,True,1
22676466,train,193,4,6,5,15,False,0
22678947,train,293,4,5,12,21,True,8
22682024,train,568,7,7,10,24,True,3
22683613,train,459,3,10,2,15,True,1
22686292,train,431,5,5,14,24,True,1
22690882,train,300,7,3,4,14,True,5
22690994,train,20,1,1,1,3,False,0
22692114,train,358,5,6,2,13,False,0
22692116,train,401,2,2,7,11,True,5
22695168,train,276,1,6,13,20,True,11
22696144,train,439,2,6,6,14,False,0
22696626,train,178,3,5,7,15,True,5
22698563,train,354,2,8,11,21,True,6
22709747,train,275,5,3,3,11,False,0
22709810,train,381,5,3,12,20,False,0
22712208,train,309,3,2,4,9,False,0
2271374,train,136,1,8,4,13,True,3
22721596,train,342,5,15,7,27,False,0
22721929,train,413,6,5,5,16,False,0
22723176,train,313,3,11,5,19,True,2
22727707,train,244,7,10,5,22,True,40
22728026,train,333,3,6,10,19,False,0
22732966,train,295,6,3,8,17,False,0
22732975,train,258,3,15,4,22,True,4
22735897,train,154,2,3,7,12,False,0
22740508,train,353,4,12,7,23,True,3
22743137,train,270,2,8,5,15,False,0
22750958,train,324,5,10,1,16,True,1
22752489,train,167,2,6,4,12,False,0
2275907,train,221,2,2,5,9,False,0
2276106,train,197,3,3,3,9,True,13
22768793,train,449,4,12,7,23,True,5
22777592,train,297,1,5,11,17,False,0
22782459,train,402,3,10,14,27,True,1
22789149,train,244,1,4,11,16,True,4
22795327,train,329,3,1,3,7,True,10
22800470,train,360,2,3,8,13,True,4
22808053,train,264,3,6,4,13,True,2
22810989,train,333,2,3,12,17,False,0
22818151,train,191,2,1,3,6,True,14
22821273,train,338,5,1,5,11,True,3
22825926,train,155,4,5,8,17,True,2
22834767,train,321,2,11,3,16,False,0
22838229,train,294,4,1,6,11,False,0
22843280,train,384,4,9,3,16,False,0
22845070,train,221,7,6,2,15,False,0
22847319,train,249,2,3,6,11,False,0
22850220,train,301,2,13,5,20,False,0
2285166,train,13,1,1,1,3,True,4
22853706,train,406,5,8,6,19,False,0
2285871,train,19,1,1,1,3,True,5
2286596,train,247,3,9,7,19,True,6
22882961,train,293,4,2,6,12,True,3
22884754,train,336,4,8,11,23,True,7
22892323,train,199,2,11,9,22,True,9
22903518,train,258,3,7,6,16,False,0
22904179,train,413,7,14,7,28,True,9
22906113,train,154,4,5,8,17,True,6
22906338,train,189,3,8,7,18,True,4
22917554,train,314,7,11,8,26,True,1
22920273,train,381,3,6,4,13,False,0
22921159,train,363,7,6,2,15,True,6
22923209,train,225,4,4,9,17,True,5
22924950,train,507,6,20,18,44,True,18
2292547,train,90,2,5,4,11,True,3
22926008,train,187,2,4,5,11,True,12
22940159,train,199,2,5,0,7,False,0
22946606,train,235,5,9,5,19,True,2
22951426,train,282,6,9,7,22,True,2
2295911,train,395,4,8,9,21,True,7
22964266,train,155,3,6,3,12,False,0
22965298,train,190,3,4,4,11,True,1
22967497,train,409,4,10,12,26,True,7
22968615,train,87,3,4,2,9,False,0
22972771,train,271,4,4,8,16,True,28
22982948,train,287,3,3,6,12,True,13
22983407,train,252,6,3,3,12,True,1
22985336,train,227,4,5,3,12,False,0
22987106,train,296,5,2,12,19,True,4
22987458,train,429,4,5,15,24,False,0
22987897,train,217,6,7,4,17,True,12
22989372,train,264,4,3,8,15,False,0
22989921,train,263,7,2,7,16,True,27
22999292,train,255,2,10,3,15,False,0
23000125,train,366,3,12,5,20,True,8
23001240,train,326,4,6,12,22,True,15
23016708,train,442,3,4,0,7,True,7
23017624,train,297,6,5,12,23,True,2
23019005,train,166,3,1,4,8,True,3
23020253,train,477,5,8,9,22,True,1
23021480,train,303,4,7,8,19,True,3
23021898,train,289,5,1,4,10,False,0
23027887,train,396,5,17,5,27,True,15
23039709,train,245,6,3,6,15,True,3
23045243,train,320,3,2,7,12,False,0
23045537,train,317,7,5,5,17,True,6
23046525,train,326,4,7,7,18,False,0
23052635,train,355,3,8,4,15,True,26
23061531,train,368,3,3,8,14,False,0
23065117,train,188,3,5,8,16,False,0
23065684,train,321,4,8,6,18,False,0
23066765,train,280,8,7,7,22,True,32
23073171,train,300,2,11,12,25,True,1
23075031,train,292,3,12,5,20,True,3
23076431,train,324,2,11,5,18,False,0
23084254,train,331,6,9,16,31,True,5
23084676,train,294,3,13,9,25,True,6
23092665,train,227,3,8,4,15,False,0
23095369,train,325,4,15,7,26,True,9
23097006,train,327,5,6,3,14,False,0
23101741,train,263,5,4,10,19,True,9
23101743,train,365,5,4,6,15,True,1
23102530,train,283,2,14,13,29,True,6
23102821,train,283,5,7,2,14,False,0
23104617,train,150,4,5,4,13,True,13
23104718,train,265,5,7,9,21,False,0
23104956,train,353,4,9,9,22,True,8
23107353,train,338,2,8,9,19,False,0
23108780,train,205,4,10,8,22,True,9
23111617,train,176,2,2,0,4,False,0
23113962,train,295,1,2,7,10,True,5
23114568,train,143,3,1,4,8,False,0
23118244,train,279,4,8,11,23,True,14
23118720,train,240,2,5,7,14,False,0
23127292,train,332,3,1,14,18,False,0
23127528,train,322,2,3,7,12,True,17
23128568,train,306,3,2,5,10,False,0
23130813,train,226,7,7,9,23,True,11
23134960,train,473,2,6,6,14,False,0
23135337,train,236,4,5,5,14,True,10
23140338,train,245,6,7,3,16,True,15
23160656,train,343,2,5,15,22,False,0
23164311,train,295,6,5,5,16,True,6
23173253,train,378,2,5,10,17,False,0
23185761,train,291,3,8,11,22,False,0
2319047,train,132,2,4,3,9,False,0
23192919,train,336,8,4,10,22,True,7
23197299,train,242,6,11,11,28,True,7
23205521,train,210,6,4,7,17,True,2
23205617,train,210,4,7,5,16,True,6
23212807,train,192,4,3,6,13,True,1
23224592,train,156,4,3,9,16,True,25
23228924,train,245,6,3,9,18,True,14
23229426,train,332,4,5,0,9,False,0
23233021,train,313,2,9,7,18,False,0
23241003,train,266,5,11,9,25,True,4
23246790,train,570,2,4,13,19,True,9
23249643,train,251,2,5,9,16,True,25
23257173,train,337,5,4,8,17,False,0
23266440,train,301,5,1,4,10,True,14
23274597,train,342,1,3,7,11,False,0
23275644,train,165,4,7,2,13,True,7
23280086,train,395,6,5,7,18,False,0
23285026,train,278,2,8,12,22,False,0
23292082,train,328,7,4,7,18,True,1
23296213,train,274,5,6,5,16,True,4
23303244,train,327,3,6,6,15,False,0
23306077,train,327,5,9,7,21,True,11
23312881,train,272,4,14,4,22,True,1
23321692,train,303,3,8,7,18,True,1
23323659,train,396,4,3,3,10,True,16
23326865,train,293,4,19,6,29,True,11
23332872,train,290,7,17,7,31,True,10
23334070,train,389,2,10,10,22,True,2
23337964,train,234,1,9,2,12,False,0
23339584,train,390,6,8,2,16,False,0
23343686,train,300,3,2,9,14,True,8
23349254,train,303,3,8,15,26,False,0
23360819,train,234,3,8,11,22,True,4
23361064,train,457,4,3,2,9,False,0
23361105,train,197,4,6,10,20,True,2
23361389,train,299,5,4,5,14,True,2
23362251,train,210,4,7,0,11,False,0
23365106,train,395,8,9,30,47,True,26
23379240,train,206,3,5,2,10,False,0
23379651,train,314,5,17,5,27,False,0
23381483,train,161,7,1,1,9,False,0
23381958,train,466,4,2,9,15,False,0
23385110,train,288,4,4,9,17,False,0
23386127,train,287,4,1,11,16,True,4
23392460,train,171,3,7,5,15,True,8
23394513,train,322,5,12,4,21,True,2
2339965,train,289,2,6,1,9,True,1
23400613,train,288,7,5,4,16,True,2
23404659,train,357,2,5,9,16,True,5
23405154,train,260,4,5,3,12,True,4
23405947,train,266,3,4,9,16,True,11
23407221,train,285,4,4,9,17,False,0
23410851,train,256,6,7,3,16,True,4
23414585,train,486,5,11,12,28,True,1
23416308,train,295,2,8,6,16,False,0
23428834,train,330,5,4,2,11,True,36
23432894,train,183,5,3,6,14,True,6
23436524,train,404,5,6,5,16,False,0
23438314,train,303,6,5,2,13,False,0
23444169,train,250,2,1,5,8,True,3
23463854,train,128,5,3,1,9,True,5
23465566,train,358,6,7,8,21,True,4
23466353,train,190,5,6,4,15,False,0
23466656,train,256,8,1,8,17,False,0
23469597,train,332,4,6,4,14,False,0
23475835,train,177,4,7,6,17,True,7
23477890,train,346,3,10,7,20,True,5
23481373,train,262,6,3,7,16,True,8
23482575,train,433,10,3,15,28,True,5
23482762,train,200,3,2,5,10,False,0
23483320,train,281,1,8,12,21,False,0
23484763,train,306,2,7,6,15,True,4
23494559,train,144,3,3,4,10,True,4
23500669,train,238,3,2,14,19,True,5
23504941,train,228,3,6,6,15,True,4
23510581,train,220,7,7,2,16,False,0
23510984,train,313,2,10,11,23,True,4
23511149,train,389,4,3,9,16,True,6
23512255,train,240,2,5,8,15,True,3
23514246,train,430,4,13,5,22,False,0
23518801,train,272,1,4,15,20,False,0
23524367,train,349,1,21,12,34,True,1
23524942,train,328,3,10,5,18,True,5
23525780,train,253,3,5,12,20,False,0
23528101,train,337,4,6,2,12,False,0
23531317,train,466,1,1,12,14,True,9
23532629,train,315,5,4,9,18,True,1
23535873,train,303,6,10,11,27,True,19
23539079,train,295,3,7,10,20,True,4
23547660,train,308,3,13,7,23,False,0
23562009,train,504,5,17,7,29,True,14
23562192,train,314,4,14,12,30,True,1
23566237,train,265,5,10,3,18,False,0
23578015,train,248,5,6,12,23,True,3
23578065,train,319,3,2,7,12,False,0
23586852,train,187,4,5,2,11,False,0
23587455,train,502,2,7,5,14,False,0
23588127,train,289,5,5,9,19,True,1
23590124,train,171,1,6,6,13,False,0
23592849,train,270,7,4,7,18,True,13
23605599,train,158,2,10,6,18,True,9
23605805,train,315,1,9,5,15,False,0
23609382,train,284,4,7,9,20,True,4
23610236,train,240,5,4,3,12,False,0
23611569,train,315,5,15,9,29,False,0
23613224,train,335,3,4,6,13,True,6
23614586,train,392,3,1,9,13,True,21
23619951,train,161,6,1,5,12,False,0
23621350,train,345,4,9,5,18,True,3
23623047,train,264,3,6,5,14,False,0
23624061,train,305,2,6,5,13,True,1
23630033,train,250,2,4,5,11,True,3
23632800,train,367,3,7,9,19,True,5
23639612,train,467,5,5,5,15,True,4
23642776,train,299,6,10,9,25,False,0
23647705,train,462,4,2,9,15,True,5
23647761,train,237,3,8,6,17,True,3
23648162,train,425,2,17,8,27,True,3
23652826,train,164,2,8,6,16,True,1
23659834,train,292,5,12,11,28,True,2
23660099,train,668,4,18,13,35,True,16
23676253,train,203,4,3,5,12,False,0
23678498,train,304,5,3,2,10,False,0
23680243,train,362,5,5,9,19,True,7
23688137,train,269,2,2,5,9,False,0
23688830,train,286,4,11,9,24,True,11
23688859,train,205,2,2,4,8,False,0
23690414,train,422,4,9,17,30,True,1
23699515,train,253,1,1,6,8,True,1
23713303,train,305,4,7,8,19,True,11
2371368,train,156,3,6,6,15,True,6
23715475,train,293,4,4,13,21,True,6
23715565,train,352,1,1,18,20,True,11
23716291,train,230,3,3,8,14,False,0
23716409,train,208,3,4,5,12,True,10
23727103,train,373,4,8,4,16,False,0
23735703,train,392,4,6,11,21,False,0
2374275,train,242,4,6,13,23,False,0
23746205,train,282,2,7,6,15,False,0
23747131,train,368,2,31,9,42,False,0
23749007,train,459,5,5,6,16,True,18
23753523,train,310,2,13,7,22,True,21
23754339,train,145,4,4,6,14,True,1
23760519,train,343,3,4,3,10,False,0
23766737,train,313,2,3,9,14,False,0
23768813,train,289,3,10,5,18,False,0
23773380,train,481,8,17,0,25,False,0
23773886,train,298,5,5,9,19,False,0
23773944,train,13,1,1,1,3,True,3
23774272,train,282,4,3,10,17,True,7
23775967,train,359,10,6,4,20,False,0
23776270,train,295,2,4,10,16,False,0
23778526,train,247,4,3,6,13,True,14
23782126,train,201,2,8,7,17,True,5
23782128,train,276,4,4,9,17,False,0
23782653,train,350,5,4,5,14,True,3
23801256,train,184,2,4,4,10,False,0
23802768,train,275,3,2,2,7,False,0
23806094,train,231,9,3,4,16,True,27
23808817,train,321,6,8,4,18,True,12
23811316,train,326,5,7,14,26,True,4
23812661,train,151,5,6,1,12,True,4
23812665,train,199,4,6,7,17,True,2
23815478,train,217,3,13,5,21,True,12
23820434,train,158,2,4,1,7,False,0
23821414,train,485,5,17,15,37,True,1
23827399,train,344,6,4,10,20,True,10
23828383,train,220,6,7,6,19,True,5
2382949,train,108,1,4,4,9,False,0
23836550,train,264,6,5,7,18,True,9
23838275,train,253,4,1,6,11,True,2
23838727,train,144,3,8,7,18,True,7
23839319,train,375,3,4,7,14,True,8
23857884,train,418,3,4,15,22,True,3
23860945,train,164,3,7,4,14,False,0
23862237,train,204,3,4,3,10,False,0
23865673,train,321,1,4,0,5,False,0
23869063,train,322,3,6,9,18,True,2
23870440,train,273,3,7,11,21,True,7
23870503,train,355,4,4,15,23,True,15
23873901,train,306,5,16,7,28,True,6
23874533,train,266,4,5,10,19,True,8
23875574,train,248,1,1,10,12,True,23
23880333,train,335,6,4,2,12,True,5
23886027,train,300,4,8,10,22,False,0
23888359,train,220,3,2,3,8,False,0
23890774,train,302,5,6,4,15,False,0
23893098,train,160,5,3,1,9,True,19
23893101,train,167,3,9,8,20,True,5
23896590,train,333,2,10,6,18,True,9
23902627,train,295,10,6,7,23,True,14
23905378,train,385,4,5,4,13,True,16
23909380,train,344,3,9,13,25,True,16
23925092,train,18,1,1,0,2,True,3
23929781,train,610,8,1,13,22,True,1
23931247,train,314,4,12,5,21,True,6
23940214,train,24,1,1,1,3,True,3
23942329,train,618,3,2,6,11,True,11
23942708,train,518,1,3,8,12,False,0
23944980,train,325,2,14,5,21,False,0
23952636,train,238,2,4,11,17,False,0
23952897,train,230,3,5,4,12,False,0
23955236,train,327,6,9,6,21,True,2
23964752,train,416,4,5,7,16,True,3
23965288,train,222,3,5,13,21,True,22
23972722,train,379,3,6,5,14,True,27
23975885,train,301,3,3,8,14,False,0
23980091,train,412,6,9,12,27,False,0
23980121,train,192,3,2,4,9,True,2
23984944,train,204,3,1,4,8,False,0
23988781,train,262,3,18,6,27,True,8
23992605,train,404,4,8,5,17,True,16
23993773,train,343,5,3,15,23,False,0
23995030,train,240,3,5,10,18,True,4
24004700,train,341,3,5,6,14,True,7
24006504,train,338,8,10,8,26,True,9
24007198,train,303,5,9,9,23,True,16
24011178,train,393,4,12,5,21,True,6
24012722,train,191,2,7,6,15,True,3
24018545,train,29,1,1,1,3,False,0
24021291,train,428,2,3,0,5,False,0
24022375,train,283,3,6,7,16,False,0
24027014,train,301,3,5,6,14,True,3
24032193,train,381,5,10,9,24,True,4
24033239,train,153,3,4,1,8,False,0
24035299,train,291,3,5,4,12,True,1
2405107,train,294,3,14,9,26,True,1
2405223,train,18,1,1,1,3,True,2
24061784,train,494,6,6,5,17,False,0
24065423,train,542,2,6,9,17,True,3
24067301,train,198,5,9,9,23,False,0
2406863,train,220,3,14,4,21,False,0
24069775,train,207,2,8,9,19,True,3
24070810,train,393,4,13,7,24,True,6
24074927,train,388,3,11,12,26,True,27
24076133,train,207,4,3,9,16,False,0
24077211,train,506,7,7,11,25,True,3
24083350,train,333,1,4,7,12,False,0
24085050,train,125,4,5,4,13,True,3
24089423,train,260,5,5,5,15,False,0
24090047,train,331,7,4,2,13,True,2
24092940,train,429,5,11,4,20,True,5
24097277,train,215,6,6,7,19,True,9
24101016,train,361,2,6,11,19,True,3
24101715,train,215,6,6,6,18,False,0
24101716,train,285,3,3,4,10,False,0
24103072,train,316,4,1,6,11,False,0
24104511,train,150,3,4,6,13,True,2
24104513,train,177,3,8,10,21,True,4
24105031,train,253,2,7,6,15,True,1
24107284,train,275,4,2,13,19,True,6
24112670,train,199,5,5,5,15,True,1
24113340,train,184,3,4,2,9,True,3
24119994,train,334,7,7,20,34,True,5
24122191,train,303,4,8,7,19,True,4
24127304,train,304,3,4,7,14,True,12
24132766,train,389,3,6,14,23,True,1
24138011,train,440,7,3,5,15,False,0
24146058,train,277,5,12,13,30,True,8
24146455,train,340,4,5,7,16,False,0
24147543,train,202,3,7,3,13,False,0
24156287,train,225,3,4,5,12,True,7
24158898,train,355,3,13,5,21,True,1
24161568,train,273,5,2,6,13,False,0
24164087,train,251,1,7,9,17,False,0
24173178,train,339,3,16,7,26,True,3
24184410,train,177,3,3,3,9,True,13
24189342,train,273,4,3,4,11,True,6
24195864,train,354,6,6,8,20,False,0
24200220,train,367,4,10,7,21,True,10
24201232,train,255,2,7,5,14,False,0
24201696,train,337,6,3,11,20,True,2
2420348,train,10,2,1,1,4,True,2
24213956,train,320,1,17,13,31,False,0
24214165,train,181,5,3,3,11,True,3
24214189,train,250,4,6,3,13,False,0
24214840,train,253,3,2,1,6,False,0
24215858,train,399,6,12,12,30,True,2
24216497,train,265,4,11,2,17,True,3
24217336,train,471,4,11,9,24,True,3
24225126,train,333,4,11,10,25,False,0
24225475,train,206,4,6,6,16,False,0
24229362,train,404,11,9,2,22,True,3
24231167,train,130,2,1,5,8,True,4
24231646,train,261,2,3,5,10,True,10
24234676,train,147,1,2,8,11,False,0
24237999,train,350,6,7,14,27,True,25
24242260,train,279,6,6,8,20,True,13
24246210,train,312,3,8,5,16,False,0
24252844,train,339,2,7,5,14,True,1
24256459,train,340,5,11,3,19,True,1
2426069,train,279,3,13,6,22,True,4
24261547,train,252,3,7,3,13,True,29
24263699,train,454,5,2,10,17,True,32
24266796,train,152,3,6,6,15,True,1
24266855,train,302,3,5,11,19,False,0
24268858,train,446,4,3,10,17,False,0
24272416,train,194,3,4,3,10,False,0
24274627,train,181,1,1,12,14,True,15
24275895,train,110,2,2,6,10,True,2
24277510,train,262,6,8,4,18,True,5
24280031,train,331,2,7,4,13,False,0
24281134,train,369,5,3,7,15,False,0
24282036,train,324,6,4,7,17,False,0
24286965,train,218,5,3,5,13,True,3
24290135,train,297,4,9,9,22,True,10
24291456,train,209,3,6,4,13,True,14
24292519,train,256,3,12,5,20,False,0
24293165,train,261,5,10,6,21,True,1
24309381,train,175,3,2,6,11,False,0
24315475,train,483,3,5,10,18,True,8
24315548,train,320,5,15,7,27,False,0
24317552,train,301,1,2,5,8,False,0
24318457,train,257,4,6,2,12,True,5
24320862,train,9,1,1,0,2,False,0
24323035,train,355,4,2,14,20,False,0
24324004,train,531,3,6,13,22,True,42
24324379,train,145,6,2,6,14,False,0
24325899,train,355,6,4,6,16,True,7
24327720,train,344,4,4,10,18,False,0
24330473,train,437,2,10,15,27,True,12
24335055,train,311,2,12,6,20,False,0
24336330,train,353,4,8,4,16,True,2
24337476,train,139,2,2,4,8,False,0
24338168,train,332,3,9,7,19,False,0
24345834,train,313,4,13,5,22,True,1
24345974,train,329,4,5,5,14,False,0
24350695,train,259,7,12,6,25,True,4
24352377,train,413,4,14,7,25,True,1
24356715,train,269,7,5,5,17,False,0
24365986,train,254,3,7,4,14,True,6
24366350,train,260,9,8,2,19,True,9
24371832,train,304,4,8,8,20,True,3
24372367,train,294,6,5,2,13,False,0
24375082,train,267,5,6,7,18,True,16
24384538,train,237,4,5,7,16,True,3
24384588,train,332,3,6,12,21,True,25
24387919,train,127,1,5,4,10,False,0
24391123,train,545,8,6,3,17,False,0
24393553,train,347,3,10,3,16,False,0
24399100,train,324,9,14,6,29,True,11
24402830,train,368,4,1,5,10,False,0
24406481,train,366,5,5,19,29,True,8
24408892,train,566,8,5,5,18,True,4
24417452,train,252,5,5,6,16,False,0
24418366,train,303,6,4,8,18,True,14
24424141,train,372,6,2,6,14,True,12
24431427,train,275,7,4,4,15,False,0
24433230,train,357,5,2,7,14,True,38
24435893,train,345,6,7,6,19,False,0
24436115,train,17,1,1,1,3,False,0
24437202,train,94,2,1,1,4,False,0
24447434,train,370,4,18,7,29,True,15
24451146,train,344,4,5,9,18,True,4
24457421,train,256,3,7,14,24,True,4
24460069,train,347,10,11,10,31,True,12
24467617,train,306,3,5,16,24,True,3
