pmid,study_id,gt_record_idx,model,slot_id,domain,gt_domain_str,gt,pred,match
25265472,ADVANCE 2014,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
25265472,ADVANCE 2014,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,Not high,1
25265472,ADVANCE 2014,0,gpt-5.4,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Not high,Not high,1
25265472,ADVANCE 2014,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Not high,Not high,1
25265472,ADVANCE 2014,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,High risk,Not high,0
25371723,Wang 2014,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
25371723,Wang 2014,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,Not high,1
25371723,Wang 2014,0,gpt-5.4,blinding_participants,Blinding of participants and personnel (performance bias),Blinding (performance bias and detection bias): Participants and personnel,Not high,High risk,0
25371723,Wang 2014,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding (performance bias and detection bias): Participants and personnel,Not high,High risk,0
25371723,Wang 2014,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Not high,Not high,1
25409468,Salinas‐Rodríguez 2014,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),High risk,High risk,1
25409468,Salinas‐Rodríguez 2014,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,High risk,0
25409468,Salinas‐Rodríguez 2014,0,gpt-5.4,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),High risk,High risk,1
25409468,Salinas‐Rodríguez 2014,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Not high,High risk,0
25409468,Salinas‐Rodríguez 2014,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Not high,Not high,1
25566369,Tovote 2014,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
25566369,Tovote 2014,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,Not high,1
25566369,Tovote 2014,0,gpt-5.4,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Not high,High risk,0
25566369,Tovote 2014,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Not high,High risk,0
25566369,Tovote 2014,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Not high,Not high,1
25662105,Raja‐Khan 2017,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
25662105,Raja‐Khan 2017,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,Not high,1
25662105,Raja‐Khan 2017,0,gpt-5.4,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Not high,High risk,0
25662105,Raja‐Khan 2017,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Not high,Not high,1
25662105,Raja‐Khan 2017,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Not high,Not high,1
25816354,Hess 2015,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
25816354,Hess 2015,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,Not high,1
25816354,Hess 2015,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Not high,High risk,0
25816354,Hess 2015,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Not high,Not high,1
25885650,Suliman 2015,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
25885650,Suliman 2015,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,Not high,1
25885650,Suliman 2015,0,gpt-5.4,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Not high,Not high,1
25885650,Suliman 2015,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Not high,Not high,1
25885650,Suliman 2015,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,High risk,Not high,0
25887362,Messier 2021,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
25887362,Messier 2021,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,Not high,1
25887362,Messier 2021,0,gpt-5.4,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,High risk,High risk,1
25887362,Messier 2021,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),"Blinding of outcome assessment (detection bias) - subjective self-reported outcomes (pain, function, quality of life)",High risk,High risk,1
25887362,Messier 2021,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Not high,Not high,1
25892151,Lerner 2015,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
25892151,Lerner 2015,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,Not high,1
25892151,Lerner 2015,0,gpt-5.4,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),Not high,High risk,0
25892151,Lerner 2015,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),High risk,High risk,1
25892151,Lerner 2015,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Not high,Not high,1
25972279,Volker 2015,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,High risk,0
25972279,Volker 2015,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,High risk,0
25972279,Volker 2015,0,gpt-5.4,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),Not high,High risk,0
25972279,Volker 2015,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),High risk,High risk,1
25972279,Volker 2015,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),High risk,High risk,1
26017676,Robertson 2012,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
26017676,Robertson 2012,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,Not high,1
26017676,Robertson 2012,0,gpt-5.4,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),High risk,High risk,1
26017676,Robertson 2012,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Not high,High risk,0
26017676,Robertson 2012,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),High risk,High risk,1
26180108,Umpierrez 2015,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
26180108,Umpierrez 2015,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,Not high,1
26180108,Umpierrez 2015,0,gpt-5.4,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): Hypoglycaemic episodes,High risk,Not high,0
26180108,Umpierrez 2015,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): Infection events,Not high,Not high,1
26180108,Umpierrez 2015,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): Quality of life,Missing,Not high,0
26180363,Nambi 2014,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
26180363,Nambi 2014,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,Not high,1
26180363,Nambi 2014,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Not high,Not high,1
26195173,Fraenkel 2015,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
26195173,Fraenkel 2015,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,Not high,1
26195173,Fraenkel 2015,0,gpt-5.4,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Not high,High risk,0
26195173,Fraenkel 2015,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Not high,Not high,1
26195173,Fraenkel 2015,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Not high,Not high,1
26251065,Reme 2015,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
26251065,Reme 2015,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,Not high,1
26251065,Reme 2015,0,gpt-5.4,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),Not high,High risk,0
26251065,Reme 2015,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),High risk,High risk,1
26251065,Reme 2015,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Not high,High risk,0
26275650,Tsai 2013,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
26275650,Tsai 2013,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),High risk,Not high,0
26275650,Tsai 2013,0,gpt-5.4,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,High risk,High risk,1
26275650,Tsai 2013,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),"Blinding of outcome assessment (detection bias) - subjective self-reported outcomes (pain, function, quality of life)",High risk,High risk,1
26275650,Tsai 2013,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Not high,Not high,1
26351969,Yonkers 2015,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
26351969,Yonkers 2015,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,Not high,1
26351969,Yonkers 2015,0,gpt-5.4,blinding_participants,Blinding of participants and personnel (performance bias),Blinding (performance bias and detection bias): All outcomes,Not high,Not high,1
26351969,Yonkers 2015,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding (performance bias and detection bias): All outcomes,Not high,Not high,1
26351969,Yonkers 2015,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,High risk,Not high,0
26354213,Nair 2015,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
26354213,Nair 2015,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,Not high,1
26354213,Nair 2015,0,gpt-5.4,blinding_participants,Blinding of participants and personnel (performance bias),Blinding (performance bias and detection bias): All outcomes,High risk,High risk,1
26354213,Nair 2015,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding (performance bias and detection bias): All outcomes,High risk,Not high,0
26354213,Nair 2015,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,High risk,Not high,0
26362661,Somé 2015,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
26362661,Somé 2015,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,Not high,1
26362661,Somé 2015,0,gpt-5.4,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Not high,Not high,1
26362661,Somé 2015,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Not high,Not high,1
26362661,Somé 2015,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Not high,Not high,1
26362793,Solberg 2016,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
26362793,Solberg 2016,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,Not high,1
26362793,Solberg 2016,0,gpt-5.4,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),High risk,High risk,1
26362793,Solberg 2016,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Not high,High risk,0
26362793,Solberg 2016,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Not high,High risk,0
26395873,Meade 2015,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
26395873,Meade 2015,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,Not high,1
26395873,Meade 2015,0,gpt-5.4,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Not high,High risk,0
26395873,Meade 2015,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Not high,High risk,0
26395873,Meade 2015,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Not high,High risk,0
26405233,Choudry 2016,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
26405233,Choudry 2016,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,Not high,1
26405233,Choudry 2016,0,gpt-5.4,blinding_participants,Blinding of participants and personnel (performance bias),Blinding (performance bias and detection bias): All outcomes,Not high,Not high,1
26405233,Choudry 2016,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding (performance bias and detection bias): All outcomes,Not high,Not high,1
26405233,Choudry 2016,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Not high,Not high,1
26453560,Hudson 2021,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
26453560,Hudson 2021,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,Not high,1
26453560,Hudson 2021,0,gpt-5.4,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),Not high,Not high,1
26453560,Hudson 2021,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Not high,Not high,1
26453560,Hudson 2021,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Not high,Not high,1
26554277,Ogden 2015,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
26554277,Ogden 2015,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,Not high,1
26554277,Ogden 2015,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Not high,Not high,1
26554277,Ogden 2015,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Not high,High risk,0
26554661,Snyder 2016,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
26554661,Snyder 2016,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,Not high,1
26554661,Snyder 2016,0,gpt-5.4,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Not high,Not high,1
26554661,Snyder 2016,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Not high,Not high,1
26554661,Snyder 2016,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): Erectile function,High risk,Not high,0
26589957,Agar 2017,0,gpt-5.4,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Not high,Not high,1
26589957,Agar 2017,0,gpt-5.4,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Not high,Not high,1
26589957,Agar 2017,0,gpt-5.4,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),Not high,High risk,0
26589957,Agar 2017,0,gpt-5.4,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Not high,High risk,0
26589957,Agar 2017,0,gpt-5.4,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Not high,Not high,1
