pmid,study_id,gt_record_idx,model,slot_id,domain,gt_domain_str,gt,pred,match
26180108,Umpierrez 2015,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): Quality of life,Not applicable,Low risk,0
26180363,Nambi 2014,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Unclear risk,0
26180363,Nambi 2014,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Unclear risk,1
26180363,Nambi 2014,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Unclear risk,Low risk,0
26187496,Crawford 2018,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26187496,Crawford 2018,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
26187496,Crawford 2018,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),Low risk,Low risk,1
26187496,Crawford 2018,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Low risk,Low risk,1
26187496,Crawford 2018,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),High risk,Low risk,0
26195173,Fraenkel 2015,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Unclear risk,1
26195173,Fraenkel 2015,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
26195173,Fraenkel 2015,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Unclear risk,High risk,0
26195173,Fraenkel 2015,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,Low risk,1
26195173,Fraenkel 2015,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
26251065,Reme 2015,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26251065,Reme 2015,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
26251065,Reme 2015,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),Low risk,High risk,0
26251065,Reme 2015,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),High risk,Low risk,0
26251065,Reme 2015,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Low risk,Low risk,1
26268221,Lovell 2018,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26268221,Lovell 2018,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
26268221,Lovell 2018,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),High risk,High risk,1
26268221,Lovell 2018,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Low risk,High risk,0
26268221,Lovell 2018,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),High risk,Low risk,0
26275650,Tsai 2013,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Unclear risk,0
26275650,Tsai 2013,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),High risk,Low risk,0
26275650,Tsai 2013,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,High risk,High risk,1
26275650,Tsai 2013,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),"Blinding of outcome assessment (detection bias) - subjective self-reported outcomes (pain, function, quality of life)",High risk,High risk,1
26275650,Tsai 2013,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
26291335,Gommol 2015,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26291335,Gommol 2015,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
26291335,Gommol 2015,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Low risk,Low risk,1
26291335,Gommol 2015,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,Low risk,1
26291335,Gommol 2015,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Unclear risk,Low risk,0
26351969,Yonkers 2015,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26351969,Yonkers 2015,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
26351969,Yonkers 2015,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding (performance bias and detection bias): All outcomes,Low risk,Low risk,1
26351969,Yonkers 2015,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding (performance bias and detection bias): All outcomes,Low risk,Low risk,1
26351969,Yonkers 2015,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,High risk,Low risk,0
26354213,Nair 2015,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26354213,Nair 2015,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Low risk,0
26354213,Nair 2015,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding (performance bias and detection bias): All outcomes,High risk,High risk,1
26354213,Nair 2015,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding (performance bias and detection bias): All outcomes,High risk,Low risk,0
26354213,Nair 2015,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,High risk,Low risk,0
26362661,Somé 2015,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26362661,Somé 2015,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Unclear risk,0
26362661,Somé 2015,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Low risk,Low risk,1
26362661,Somé 2015,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,Low risk,1
26362661,Somé 2015,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
26362793,Solberg 2016,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Low risk,0
26362793,Solberg 2016,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
26362793,Solberg 2016,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),High risk,High risk,1
26362793,Solberg 2016,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Unclear risk,High risk,0
26362793,Solberg 2016,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Unclear risk,Low risk,0
26369333,Robbins 2022,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26369333,Robbins 2022,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
26369333,Robbins 2022,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,High risk,High risk,1
26369333,Robbins 2022,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),"Blinding of outcome assessment (detection bias) - subjective self-reported outcomes (pain, function, quality of life)",High risk,Low risk,0
26369333,Robbins 2022,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Unclear risk,0
26376830,Aljumah 2015,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26376830,Aljumah 2015,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Unclear risk,0
26376830,Aljumah 2015,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),High risk,High risk,1
26376830,Aljumah 2015,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Low risk,Low risk,1
26376830,Aljumah 2015,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Low risk,Low risk,1
26395873,Meade 2015,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26395873,Meade 2015,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Unclear risk,1
26395873,Meade 2015,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Unclear risk,High risk,0
26395873,Meade 2015,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,Unclear risk,0
26395873,Meade 2015,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Unclear risk,Low risk,0
26405233,Choudry 2016,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26405233,Choudry 2016,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Low risk,0
26405233,Choudry 2016,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding (performance bias and detection bias): All outcomes,Low risk,Low risk,1
26405233,Choudry 2016,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding (performance bias and detection bias): All outcomes,Low risk,Low risk,1
26405233,Choudry 2016,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
26453560,Hudson 2021,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26453560,Hudson 2021,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Low risk,0
26453560,Hudson 2021,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),Unclear risk,Low risk,0
26453560,Hudson 2021,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Low risk,Low risk,1
26453560,Hudson 2021,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Low risk,Low risk,1
26554277,Ogden 2015,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Unclear risk,1
26554277,Ogden 2015,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Unclear risk,0
26554277,Ogden 2015,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Low risk,Low risk,1
26554277,Ogden 2015,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Low risk,Low risk,1
26554661,Snyder 2016,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26554661,Snyder 2016,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Unclear risk,0
26554661,Snyder 2016,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Low risk,Low risk,1
26554661,Snyder 2016,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,Low risk,1
26554661,Snyder 2016,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): Erectile function,High risk,Low risk,0
26589957,Agar 2017,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26589957,Agar 2017,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
26589957,Agar 2017,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),Unclear risk,High risk,0
26589957,Agar 2017,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Low risk,Unclear risk,0
26589957,Agar 2017,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Low risk,Unclear risk,0
26647290,Uddin 2016,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),High risk,High risk,1
26647290,Uddin 2016,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,High risk,0
26647290,Uddin 2016,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,High risk,High risk,1
26647290,Uddin 2016,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Unclear risk,Unclear risk,1
26647290,Uddin 2016,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,High risk,Low risk,0
26659550,Loebel 2016,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26659550,Loebel 2016,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Low risk,0
26659550,Loebel 2016,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Unclear risk,Low risk,0
26659550,Loebel 2016,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Unclear risk,Unclear risk,1
26659550,Loebel 2016,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
26693964,Modi 2016b,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26693964,Modi 2016b,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Low risk,0
26693964,Modi 2016b,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),Unclear risk,High risk,0
26693964,Modi 2016b,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Unclear risk,Low risk,0
26693964,Modi 2016b,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Unclear risk,Low risk,0
26740092,Lonsdale 2019a,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26740092,Lonsdale 2019a,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
26740092,Lonsdale 2019a,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),Low risk,High risk,0
26740092,Lonsdale 2019a,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Low risk,Low risk,1
26740092,Lonsdale 2019a,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),High risk,Low risk,0
26762125,Persson 2013,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26762125,Persson 2013,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Unclear risk,0
26762125,Persson 2013,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),High risk,High risk,1
26762125,Persson 2013,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Low risk,Low risk,1
26762125,Persson 2013,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Low risk,Low risk,1
26762150,Bailey 2016,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Unclear risk,1
26762150,Bailey 2016,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Unclear risk,1
26762150,Bailey 2016,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Unclear risk,High risk,0
26762150,Bailey 2016,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,Low risk,1
26762150,Bailey 2016,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Unclear risk,Low risk,0
26770664,Minshawi 2016,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Unclear risk,1
26770664,Minshawi 2016,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Unclear risk,1
26770664,Minshawi 2016,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Unclear risk,Low risk,0
26770664,Minshawi 2016,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Unclear risk,Low risk,0
26770664,Minshawi 2016,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
26813737,Birney 2016,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Low risk,0
26813737,Birney 2016,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
26813737,Birney 2016,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),Low risk,High risk,0
26813737,Birney 2016,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),High risk,Low risk,0
26813737,Birney 2016,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Low risk,Low risk,1
26834651,Munesue 2016,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26834651,Munesue 2016,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Low risk,0
26834651,Munesue 2016,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Unclear risk,Low risk,0
26834651,Munesue 2016,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,High risk,0
26834651,Munesue 2016,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
26844061,Arkkukangas 2019,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26844061,Arkkukangas 2019,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
26844061,Arkkukangas 2019,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,High risk,High risk,1
26844061,Arkkukangas 2019,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Unclear risk,Low risk,0
26844061,Arkkukangas 2019,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
26883201,Bourmaud 2016,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26883201,Bourmaud 2016,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
26883201,Bourmaud 2016,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Unclear risk,High risk,0
26883201,Bourmaud 2016,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,Low risk,1
26883201,Bourmaud 2016,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
26936876,Dinglas 2016,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Low risk,0
26936876,Dinglas 2016,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Unclear risk,1
26936876,Dinglas 2016,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Low risk,Low risk,1
26936876,Dinglas 2016,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,Low risk,1
26936876,Dinglas 2016,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
26955895,Daubenmier 2016,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26955895,Daubenmier 2016,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
26955895,Daubenmier 2016,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Unclear risk,High risk,0
26955895,Daubenmier 2016,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Unclear risk,Low risk,0
26955895,Daubenmier 2016,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Unclear risk,Low risk,0
26978327,Aman 2017,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26978327,Aman 2017,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Low risk,Low risk,1
26978327,Aman 2017,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias): All outcomes,Low risk,Low risk,1
26978327,Aman 2017,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias): All outcomes,Low risk,High risk,0
26978327,Aman 2017,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias): All outcomes,Low risk,Low risk,1
26978327,Aman 2017a,1,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Low risk,Low risk,1
26978327,Aman 2017a,1,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Low risk,0
26978327,Aman 2017a,1,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),Low risk,Low risk,1
26978327,Aman 2017a,1,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Low risk,High risk,0
26978327,Aman 2017a,1,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),High risk,Low risk,0
26985432,Salehi 2016,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Low risk,0
26985432,Salehi 2016,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Unclear risk,1
26985432,Salehi 2016,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),Unclear risk,Low risk,0
26985432,Salehi 2016,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),Unclear risk,Unclear risk,1
26985432,Salehi 2016,0,gpt-5.4-mini,incomplete_outcome,Incomplete outcome data (attrition bias),Incomplete outcome data (attrition bias),Unclear risk,Unclear risk,1
27007650,Moosanejad 2016,0,gpt-5.4-mini,random_sequence_generation,Random sequence generation (selection bias),Random sequence generation (selection bias),Unclear risk,Unclear risk,1
27007650,Moosanejad 2016,0,gpt-5.4-mini,allocation_concealment,Allocation concealment (selection bias),Allocation concealment (selection bias),Unclear risk,Unclear risk,1
27007650,Moosanejad 2016,0,gpt-5.4-mini,blinding_participants,Blinding of participants and personnel (performance bias),Blinding of participants and personnel (performance bias),High risk,High risk,1
27007650,Moosanejad 2016,0,gpt-5.4-mini,blinding_outcome,Blinding of outcome assessment (detection bias),Blinding of outcome assessment (detection bias),High risk,Unclear risk,0
